time,cell_ID,sum_pix_intensity_cyto,sum_pix_intensity_nuclei,cell sizes,nucleus sizes,Particles in cytosol,Particles in nucleus,protein concentrations (AU),image_name
6,5.0,590956,381412,7077,2342,3.0,0.0,44.25427666314678,rep1_FOV1.tif
6,6.0,441121,434187,6858,2603,0.0,0.0,1.6296122209165687,rep1_FOV1.tif
6,7.0,1081974,431339,7028,2633,14.0,2.0,148.03981797497156,rep1_FOV1.tif
6,8.0,703934,403163,7275,2459,8.0,4.0,62.45245016611295,rep1_FOV1.tif
6,9.0,546298,433647,7000,2614,2.0,1.0,25.68422252621979,rep1_FOV1.tif
6,10.0,833726,431369,8068,2630,11.0,3.0,73.9898859874954,rep1_FOV1.tif
6,11.0,714252,432895,6809,2639,6.0,2.0,67.47170263788969,rep1_FOV1.tif
6,12.0,934264,441023,8093,2686,16.0,6.0,91.22267431107824,rep1_FOV1.tif
6,13.0,832640,398397,6802,2425,18.0,6.0,99.21018962759881,rep1_FOV1.tif
6,14.0,705639,441761,7779,2683,5.0,1.0,51.781397174254316,rep1_FOV1.tif
7,1.0,1049105,414636,7504,2543,11.0,4.0,127.89135254988913,rep1_FOV1.tif
7,2.0,655423,447545,7167,2704,1.0,0.0,46.5780864889088,rep1_FOV1.tif
7,3.0,643489,443327,6961,2673,6.0,2.0,46.67957089552239,rep1_FOV1.tif
7,4.0,724776,440572,6789,2692,6.0,1.0,69.36880644373932,rep1_FOV1.tif
7,5.0,575788,382523,7066,2337,3.0,0.0,40.86804821315289,rep1_FOV1.tif
7,6.0,443315,430906,6850,2594,0.0,0.0,2.9156484962406015,rep1_FOV1.tif
7,7.0,967483,426902,7029,2629,11.0,2.0,122.85931818181818,rep1_FOV1.tif
7,8.0,633757,403408,7236,2451,2.0,1.0,48.1398119122257,rep1_FOV1.tif
7,9.0,511977,429974,6997,2613,1.0,1.0,18.705063868613138,rep1_FOV1.tif
7,10.0,843210,434157,8059,2643,11.0,4.0,75.52677252584934,rep1_FOV1.tif
7,11.0,662565,432492,6813,2620,5.0,1.0,54.87073694252325,rep1_FOV1.tif
7,12.0,945094,440586,8077,2687,13.0,4.0,93.60074211502783,rep1_FOV1.tif
7,13.0,857164,398708,6801,2418,13.0,2.0,104.59867670545289,rep1_FOV1.tif
7,14.0,677429,443102,7778,2688,5.0,1.0,46.036738703339886,rep1_FOV1.tif
8,1.0,923383,417930,7504,2544,6.0,1.0,101.90584677419355,rep1_FOV1.tif
8,2.0,592412,443178,7170,2704,1.0,0.0,33.41558441558441,rep1_FOV1.tif
8,3.0,616885,442467,6973,2692,6.0,2.0,40.7423499182434,rep1_FOV1.tif
8,4.0,651552,443865,6774,2696,3.0,1.0,50.92864149092693,rep1_FOV1.tif
8,5.0,569275,385697,7078,2338,3.0,0.0,38.7295358649789,rep1_FOV1.tif
8,6.0,440149,426352,6819,2603,0.0,0.0,3.2725332068311195,rep1_FOV1.tif
8,7.0,875743,433022,7029,2636,5.0,0.0,100.77873890279992,rep1_FOV1.tif
8,8.0,603267,402218,7272,2448,4.0,1.0,41.676824212271974,rep1_FOV1.tif
8,9.0,483532,433944,6959,2624,1.0,1.0,11.438985005767012,rep1_FOV1.tif
8,10.0,808554,431698,8084,2644,7.0,2.0,69.275,rep1_FOV1.tif
8,11.0,609284,430679,6841,2636,2.0,0.0,42.474435196195,rep1_FOV1.tif
8,12.0,932567,444083,8104,2687,8.0,0.0,90.17611223924682,rep1_FOV1.tif
8,13.0,843997,398413,6802,2417,11.0,2.0,101.61550741163056,rep1_FOV1.tif
8,14.0,662949,444233,7807,2681,3.0,0.0,42.66796722590714,rep1_FOV1.tif
9,1.0,848996,421255,7504,2546,5.0,0.0,86.27289229528036,rep1_FOV1.tif
9,2.0,536048,446817,7155,2699,0.0,0.0,20.02491023339318,rep1_FOV1.tif
9,3.0,618655,443552,6997,2679,6.0,2.0,40.55187586845762,rep1_FOV1.tif
9,4.0,609700,437082,6785,2674,5.0,2.0,41.98929700802724,rep1_FOV1.tif
9,5.0,548916,381604,7059,2348,1.0,0.0,35.51517724474634,rep1_FOV1.tif
9,6.0,446101,427220,6840,2601,0.0,0.0,4.454116536919084,rep1_FOV1.tif
9,7.0,769512,430644,7029,2627,4.0,1.0,76.98046342571558,rep1_FOV1.tif
9,8.0,557253,410541,7231,2462,2.0,1.0,30.76368211365066,rep1_FOV1.tif
9,9.0,478497,433840,7017,2617,1.0,0.0,10.149318181818181,rep1_FOV1.tif
9,10.0,755000,431580,8073,2636,5.0,1.0,59.485010115872726,rep1_FOV1.tif
9,11.0,550830,429841,6846,2619,3.0,2.0,28.622900402176484,rep1_FOV1.tif
9,12.0,872108,439288,8105,2675,5.0,0.0,79.70902394106814,rep1_FOV1.tif
9,13.0,789331,398697,6803,2427,7.0,3.0,89.26736745886654,rep1_FOV1.tif
9,14.0,610658,443039,7800,2690,0.0,0.0,32.80215264187867,rep1_FOV1.tif
10,1.0,779404,420294,7504,2545,5.0,0.0,72.41580963904013,rep1_FOV1.tif
10,2.0,507005,447265,7198,2698,0.0,0.0,13.275555555555556,rep1_FOV1.tif
10,3.0,619559,439180,7001,2671,4.0,0.0,41.65796766743649,rep1_FOV1.tif
10,4.0,579643,443694,6787,2699,4.0,0.0,33.25562622309198,rep1_FOV1.tif
10,5.0,525739,382910,7095,2339,1.0,0.0,30.031328847771235,rep1_FOV1.tif
10,6.0,439819,431824,6857,2613,0.0,0.0,1.8838360037700284,rep1_FOV1.tif
10,7.0,688795,434758,7027,2650,4.0,1.0,58.039067854695,rep1_FOV1.tif
10,8.0,553970,405171,7277,2448,1.0,0.0,30.81362600952578,rep1_FOV1.tif
10,9.0,471152,432375,6997,2627,0.0,0.0,8.87345537757437,rep1_FOV1.tif
10,10.0,717254,433444,8069,2640,3.0,0.0,52.27666236876036,rep1_FOV1.tif
10,11.0,518113,431245,6812,2629,2.0,0.0,20.766913698302652,rep1_FOV1.tif
10,12.0,798142,444137,8121,2692,2.0,0.0,65.20629950267084,rep1_FOV1.tif
10,13.0,708735,400301,6802,2427,5.0,0.0,70.4992,rep1_FOV1.tif
10,14.0,570406,440021,7817,2683,0.0,0.0,25.39637709388391,rep1_FOV1.tif
11,1.0,728629,417958,7504,2546,3.0,0.0,62.6605486083098,rep1_FOV1.tif
11,2.0,492979,445880,7239,2694,0.0,0.0,10.362816281628163,rep1_FOV1.tif
11,3.0,605622,438471,7000,2675,4.0,0.0,38.64763005780347,rep1_FOV1.tif
11,4.0,583351,443663,6784,2697,4.0,0.0,34.17861512111573,rep1_FOV1.tif
11,5.0,505012,383981,7051,2342,1.0,0.0,25.702059885325973,rep1_FOV1.tif
11,6.0,443765,428656,6874,2601,0.0,0.0,3.5359232389421953,rep1_FOV1.tif
11,7.0,637682,436755,7017,2642,2.0,1.0,45.92617142857143,rep1_FOV1.tif
11,8.0,530418,401980,7267,2451,0.0,0.0,26.669019933554818,rep1_FOV1.tif
11,9.0,456399,433986,7019,2623,0.0,0.0,5.098498635122839,rep1_FOV1.tif
11,10.0,694984,430195,8083,2634,5.0,1.0,48.594053954854104,rep1_FOV1.tif
11,11.0,520645,432443,6843,2633,2.0,0.0,20.95059382422803,rep1_FOV1.tif
11,12.0,743840,444955,8122,2688,3.0,0.0,55.00276039749724,rep1_FOV1.tif
11,13.0,641888,394501,6803,2420,3.0,0.0,56.4423910563541,rep1_FOV1.tif
11,14.0,543047,438258,7763,2685,0.0,0.0,20.635880267821978,rep1_FOV1.tif
12,1.0,674027,418186,7504,2547,3.0,0.0,51.61206374823482,rep1_FOV1.tif
12,2.0,493521,444543,7279,2701,0.0,0.0,10.698558322411534,rep1_FOV1.tif
12,3.0,589557,446301,6995,2680,4.0,0.0,33.19953650057938,rep1_FOV1.tif
12,4.0,556389,447350,6787,2703,2.0,0.0,26.699069539666993,rep1_FOV1.tif
12,5.0,488423,379066,7090,2339,0.0,0.0,23.01768048831825,rep1_FOV1.tif
12,6.0,440596,434207,6877,2598,1.0,0.0,1.4931058658565086,rep1_FOV1.tif
12,7.0,573607,430504,7029,2628,3.0,1.0,32.516019086571234,rep1_FOV1.tif
12,8.0,505549,402630,7271,2454,0.0,0.0,21.36578783475192,rep1_FOV1.tif
12,9.0,457535,433684,7015,2627,0.0,0.0,5.435505925250684,rep1_FOV1.tif
12,11.0,505788,434441,6849,2631,1.0,0.0,16.91488857278331,rep1_FOV1.tif
12,12.0,678231,440774,8118,2684,0.0,0.0,43.69838056680162,rep1_FOV1.tif
12,13.0,595786,401067,6803,2414,2.0,0.0,44.365231259968105,rep1_FOV1.tif
12,14.0,520691,444917,7800,2691,0.0,0.0,14.831473869641808,rep1_FOV1.tif
13,1.0,636934,419397,7504,2545,2.0,0.0,43.867110304496876,rep1_FOV1.tif
13,2.0,471127,443015,7248,2700,0.0,0.0,6.18117854001759,rep1_FOV1.tif
13,3.0,578899,441586,7006,2694,2.0,0.0,31.84438775510204,rep1_FOV1.tif
13,4.0,540648,439945,6790,2693,1.0,0.0,24.579692457896023,rep1_FOV1.tif
13,5.0,474549,387165,7093,2348,0.0,0.0,18.416016859852476,rep1_FOV1.tif
13,6.0,455129,427810,6884,2603,0.0,0.0,6.381452931558047,rep1_FOV1.tif
13,7.0,554835,430764,7029,2640,2.0,1.0,28.268626110731375,rep1_FOV1.tif
13,8.0,493245,402445,7280,2449,1.0,1.0,18.795280480231835,rep1_FOV1.tif
13,9.0,450240,433033,7008,2627,0.0,0.0,3.9276420908468386,rep1_FOV1.tif
13,11.0,495445,431427,6848,2631,1.0,0.0,15.180934313493005,rep1_FOV1.tif
13,12.0,615517,445631,8099,2690,0.0,0.0,31.408023664263265,rep1_FOV1.tif
13,13.0,545994,402195,6803,2427,1.0,0.0,32.86083180987203,rep1_FOV1.tif
13,14.0,521295,439554,7790,2686,4.0,0.0,16.01508620689655,rep1_FOV1.tif
14,1.0,601231,420523,7504,2548,1.0,0.0,36.46246973365617,rep1_FOV1.tif
14,2.0,470136,443823,7303,2704,0.0,0.0,5.7214611872146115,rep1_FOV1.tif
14,3.0,551551,441430,7004,2690,2.0,0.0,25.526425591098747,rep1_FOV1.tif
14,4.0,511841,439756,6790,2691,1.0,0.0,17.58599658453281,rep1_FOV1.tif
14,5.0,471923,385419,7093,2341,0.0,0.0,18.203703703703702,rep1_FOV1.tif
14,6.0,457372,432479,6875,2612,2.0,1.0,5.8393150363593715,rep1_FOV1.tif
14,7.0,546728,433341,7029,2644,2.0,0.0,25.857924743443558,rep1_FOV1.tif
14,8.0,478764,400924,7256,2450,1.0,1.0,16.196421140241366,rep1_FOV1.tif
14,9.0,452960,433269,7003,2623,0.0,0.0,4.495662100456621,rep1_FOV1.tif
14,11.0,486778,429062,6863,2638,1.0,0.0,13.66059171597633,rep1_FOV1.tif
14,12.0,575326,443670,8106,2692,0.0,0.0,24.317694865164388,rep1_FOV1.tif
14,13.0,521170,398409,6803,2426,1.0,0.0,28.04683573223669,rep1_FOV1.tif
15,1.0,569615,411370,7504,2536,1.0,0.0,31.852858293075684,rep1_FOV1.tif
15,2.0,473016,445741,7358,2699,0.0,0.0,5.85426057093797,rep1_FOV1.tif
15,3.0,526529,440909,7006,2682,1.0,0.0,19.801110083256244,rep1_FOV1.tif
15,4.0,484876,438715,6778,2672,1.0,0.0,11.24232830004871,rep1_FOV1.tif
15,5.0,457401,381004,7092,2339,0.0,0.0,16.073427309067956,rep1_FOV1.tif
15,6.0,449823,432557,6884,2599,0.0,0.0,4.029404900816803,rep1_FOV1.tif
15,7.0,528211,431312,7020,2636,1.0,0.0,22.102874087591243,rep1_FOV1.tif
15,8.0,478008,407086,7283,2457,2.0,2.0,14.6958143389971,rep1_FOV1.tif
15,9.0,447688,433696,7016,2629,0.0,0.0,3.18942329610212,rep1_FOV1.tif
15,11.0,480094,429664,6863,2615,1.0,0.0,11.871468926553673,rep1_FOV1.tif
15,12.0,564610,442985,8103,2685,0.0,0.0,22.448320413436694,rep1_FOV1.tif
15,13.0,492213,395820,6800,2420,1.0,0.0,22.007534246575343,rep1_FOV1.tif
16,1.0,546190,416310,7504,2545,3.0,2.0,26.190764266989312,rep1_FOV1.tif
16,2.0,479553,445302,7376,2693,0.0,0.0,7.313901345291479,rep1_FOV1.tif
16,3.0,505715,440533,7006,2668,0.0,0.0,15.025818349469802,rep1_FOV1.tif
16,4.0,460485,445539,6790,2702,1.0,0.0,3.6560665362035225,rep1_FOV1.tif
16,5.0,459955,381565,7096,2338,1.0,1.0,16.475409836065573,rep1_FOV1.tif
16,6.0,453055,429453,6875,2616,0.0,0.0,5.541676449870861,rep1_FOV1.tif
16,7.0,491651,435336,7029,2649,1.0,1.0,12.85730593607306,rep1_FOV1.tif
16,8.0,468183,406221,7283,2458,2.0,2.0,12.841865284974093,rep1_FOV1.tif
16,9.0,448236,428085,7020,2630,0.0,0.0,4.590205011389521,rep1_FOV1.tif
16,11.0,466706,431467,6863,2629,0.0,0.0,8.322862541332073,rep1_FOV1.tif
16,12.0,537646,437296,8076,2686,0.0,0.0,18.617810760667904,rep1_FOV1.tif
16,13.0,481873,398404,6803,2424,1.0,0.0,19.06120118748573,rep1_FOV1.tif
17,1.0,536210,415621,7504,2540,2.0,0.0,24.292707493956488,rep1_FOV1.tif
17,2.0,467880,449173,7392,2693,0.0,0.0,3.9810597999574378,rep1_FOV1.tif
17,3.0,478039,438102,7006,2665,0.0,0.0,9.199953927666437,rep1_FOV1.tif
17,4.0,460729,444635,6785,2694,3.0,1.0,3.934001466634075,rep1_FOV1.tif
17,5.0,455741,387846,7096,2328,0.0,0.0,14.239723154362416,rep1_FOV1.tif
17,6.0,451565,434498,6883,2612,0.0,0.0,3.99601966752517,rep1_FOV1.tif
17,7.0,480929,432679,7028,2645,2.0,2.0,11.008441706593658,rep1_FOV1.tif
17,8.0,469603,403252,7283,2455,2.0,2.0,13.742957746478874,rep1_FOV1.tif
17,9.0,443602,432279,7015,2621,1.0,1.0,2.576923076923077,rep1_FOV1.tif
17,11.0,462573,433405,6863,2635,3.0,2.0,6.8987701040681175,rep1_FOV1.tif
17,12.0,528668,446020,8100,2685,0.0,0.0,15.262788550323176,rep1_FOV1.tif
17,13.0,464314,392707,6803,2421,1.0,0.0,16.341168416248287,rep1_FOV1.tif
18,1.0,520920,418043,7504,2544,0.0,0.0,20.74133064516129,rep1_FOV1.tif
18,2.0,470588,443010,7334,2684,1.0,1.0,5.930752688172043,rep1_FOV1.tif
18,3.0,479274,442361,7006,2671,1.0,0.0,8.51510957324106,rep1_FOV1.tif
18,4.0,474834,433866,6790,2658,2.0,1.0,9.914811229428848,rep1_FOV1.tif
18,5.0,458297,389056,7096,2340,0.0,0.0,14.558662741799832,rep1_FOV1.tif
18,6.0,449312,433073,6884,2595,0.0,0.0,3.7861972487759386,rep1_FOV1.tif
18,7.0,462675,425955,7023,2630,1.0,1.0,8.358752560892329,rep1_FOV1.tif
18,8.0,466649,407753,7283,2458,1.0,1.0,12.206424870466321,rep1_FOV1.tif
18,9.0,451049,432461,7016,2626,0.0,0.0,4.234168564920274,rep1_FOV1.tif
18,11.0,479547,430393,6862,2630,2.0,0.0,11.614839319470699,rep1_FOV1.tif
18,12.0,523749,445359,8112,2689,0.0,0.0,14.455098653881615,rep1_FOV1.tif
18,13.0,471306,396670,6796,2412,1.0,0.0,17.02463503649635,rep1_FOV1.tif
19,1.0,503595,417791,7504,2544,0.0,0.0,17.299193548387098,rep1_FOV1.tif
19,2.0,467089,445388,7382,2693,1.0,1.0,4.628065685647259,rep1_FOV1.tif
19,3.0,485235,443979,7006,2674,1.0,0.0,9.523545706371191,rep1_FOV1.tif
19,4.0,472242,442517,6779,2697,2.0,1.0,7.281969622733954,rep1_FOV1.tif
19,5.0,461503,382430,7083,2347,0.0,0.0,16.696157094594593,rep1_FOV1.tif
19,6.0,449373,426756,6860,2596,0.0,0.0,5.304174484052533,rep1_FOV1.tif
19,7.0,455688,430370,7005,2641,1.0,1.0,5.801558203483043,rep1_FOV1.tif
19,8.0,462188,403574,7271,2461,2.0,2.0,12.185862785862787,rep1_FOV1.tif
19,9.0,438632,432875,7016,2628,0.0,0.0,1.3119872379216044,rep1_FOV1.tif
19,11.0,486602,433928,6854,2630,1.0,0.0,12.470170454545455,rep1_FOV1.tif
19,12.0,521366,437877,8098,2689,0.0,0.0,15.435200591606582,rep1_FOV1.tif
19,13.0,466590,395443,6803,2419,0.0,0.0,16.228786496350367,rep1_FOV1.tif
20,1.0,499346,418325,7504,2533,0.0,0.0,16.298732649366325,rep1_FOV1.tif
20,2.0,472787,443222,7350,2701,0.0,0.0,6.359432135943214,rep1_FOV1.tif
20,3.0,476966,441868,7004,2687,1.0,1.0,8.130182997451934,rep1_FOV1.tif
20,4.0,475413,442727,6786,2697,1.0,0.0,7.993641477133774,rep1_FOV1.tif
20,5.0,453671,383442,7095,2333,0.0,0.0,14.747795044099117,rep1_FOV1.tif
20,6.0,441109,425315,6884,2608,0.0,0.0,3.6936389148737137,rep1_FOV1.tif
20,7.0,459127,433519,7026,2647,1.0,0.0,5.84791048184517,rep1_FOV1.tif
20,8.0,477427,404233,7283,2452,2.0,1.0,15.15090043469261,rep1_FOV1.tif
20,9.0,443175,435983,7018,2625,0.0,0.0,1.6371500113817437,rep1_FOV1.tif
20,11.0,480521,438573,6860,2630,1.0,0.0,9.91678486997636,rep1_FOV1.tif
20,12.0,518097,442440,8118,2694,0.0,0.0,13.948561946902656,rep1_FOV1.tif
20,13.0,452817,398714,6802,2418,0.0,0.0,12.341012773722628,rep1_FOV1.tif
0,1.0,516392,434145,7923,2654,0.0,0.0,15.609603340292276,rep1_FOV2.tif
0,2.0,751811,433269,7212,2651,12.0,3.0,69.8403858802894,rep1_FOV2.tif
0,3.0,494950,426374,7152,2617,0.0,0.0,15.121499448732084,rep1_FOV2.tif
0,4.0,377741,246979,7155,2051,0.0,0.0,25.619514106583072,rep1_FOV2.tif
0,5.0,453995,430247,7033,2614,1.0,1.0,5.374066530889341,rep1_FOV2.tif
0,6.0,665017,425522,7395,2618,5.0,0.0,50.13502198032238,rep1_FOV2.tif
0,7.0,603257,384100,7433,2360,1.0,0.0,43.200670214863,rep1_FOV2.tif
0,8.0,765090,418805,7783,2552,15.0,6.0,66.19862359013572,rep1_FOV2.tif
0,9.0,709829,440424,7198,2692,12.0,3.0,59.78806036395917,rep1_FOV2.tif
0,10.0,393647,409058,7465,2511,0.0,0.0,866966.4685102947,rep1_FOV2.tif
0,11.0,1086015,403126,8618,2467,6.0,0.0,111.0208096244513,rep1_FOV2.tif
1,1.0,504855,434865,7856,2624,0.0,0.0,13.377293577981652,rep1_FOV2.tif
1,2.0,768943,436046,7170,2646,8.0,1.0,73.58465959328028,rep1_FOV2.tif
1,3.0,474822,429930,7138,2613,0.0,0.0,9.920883977900553,rep1_FOV2.tif
1,5.0,470495,429145,7012,2608,8.0,5.0,9.389191643960036,rep1_FOV2.tif
1,6.0,636230,432063,7337,2607,4.0,3.0,43.164270613107824,rep1_FOV2.tif
1,7.0,564022,390251,7370,2358,1.0,0.0,34.67098962490024,rep1_FOV2.tif
1,8.0,881252,414310,7782,2529,22.0,9.0,88.89053873976775,rep1_FOV2.tif
1,9.0,767564,440874,7198,2687,17.0,8.0,72.42074927953891,rep1_FOV2.tif
1,10.0,374525,407754,7161,2466,0.0,0.0,914788.938658147,rep1_FOV2.tif
1,11.0,954234,402508,8546,2453,3.0,0.0,90.55079599540456,rep1_FOV2.tif
2,1.0,507391,432468,7851,2634,0.0,0.0,14.361318765574085,rep1_FOV2.tif
