time,cell_ID,sum_pix_intensity_cyto,sum_pix_intensity_nuclei,cell sizes,nucleus sizes,Particles in cytosol,Particles in nucleus,protein concentrations (AU),image_name
14,12.0,534661,457024,8199,2774,1.0,0.0,14.310967741935483,rep1_FOV3.tif
14,13.0,510338,458920,7769,2788,0.0,0.0,10.32282674161815,rep1_FOV3.tif
14,14.0,478112,413525,7300,2506,3.0,0.0,13.472465581977472,rep1_FOV3.tif
15,2.0,523554,419859,7926,2583,3.0,0.0,19.407636159460978,rep1_FOV3.tif
15,3.0,542139,447130,8090,2714,4.0,0.0,17.67280505952381,rep1_FOV3.tif
15,4.0,497499,410468,7656,2541,0.0,0.0,17.01485826001955,rep1_FOV3.tif
15,5.0,463309,449241,7119,2728,3.0,0.0,3.203826007743111,rep1_FOV3.tif
15,6.0,518467,444875,7529,2710,2.0,0.0,15.271218095040465,rep1_FOV3.tif
15,7.0,458006,464710,7228,2830,1.0,0.0,976571.3033196907,rep1_FOV3.tif
15,8.0,505813,446083,7837,2695,1.0,0.0,11.61610268378063,rep1_FOV3.tif
15,9.0,468336,427492,7362,2603,1.0,0.0,8.582475309939063,rep1_FOV3.tif
15,10.0,522625,459641,7774,2788,0.0,0.0,12.632170076213397,rep1_FOV3.tif
15,11.0,486846,435518,7616,2659,0.0,0.0,10.354649989913254,rep1_FOV3.tif
15,12.0,534870,454336,8199,2766,0.0,0.0,14.823117982698324,rep1_FOV3.tif
15,13.0,503433,463419,7763,2799,0.0,0.0,8.060838033843675,rep1_FOV3.tif
15,14.0,517740,413373,7307,2508,4.0,0.0,21.747655761617004,rep1_FOV3.tif
16,2.0,524907,425905,7913,2588,2.0,0.0,18.591924882629108,rep1_FOV3.tif
16,3.0,534499,446152,8096,2721,2.0,0.0,16.436651162790696,rep1_FOV3.tif
16,4.0,487946,424750,7656,2548,0.0,0.0,12.371965544244322,rep1_FOV3.tif
16,5.0,458380,450568,7114,2711,2.0,0.0,1.7742448330683624,rep1_FOV3.tif
16,6.0,506121,443743,7529,2702,0.0,0.0,12.922726331054486,rep1_FOV3.tif
16,7.0,480986,466523,7295,2825,4.0,0.0,3.235570469798658,rep1_FOV3.tif
16,8.0,506616,440546,7839,2688,0.0,0.0,12.826635604736945,rep1_FOV3.tif
16,9.0,470077,423816,7365,2607,0.0,0.0,9.722782681799075,rep1_FOV3.tif
16,10.0,515290,457820,7781,2779,0.0,0.0,11.489404238304678,rep1_FOV3.tif
16,11.0,492685,437508,7620,2656,1.0,0.0,11.11543110394843,rep1_FOV3.tif
16,12.0,527369,455858,8198,2770,0.0,0.0,13.174465733235078,rep1_FOV3.tif
16,13.0,506817,459563,7771,2780,0.0,0.0,9.467842115808455,rep1_FOV3.tif
16,14.0,503797,407739,7307,2505,2.0,0.0,20.00374843815077,rep1_FOV3.tif
17,2.0,533924,426558,7893,2581,2.0,0.0,20.211972891566266,rep1_FOV3.tif
17,3.0,542492,445945,8089,2729,1.0,0.0,18.0125,rep1_FOV3.tif
17,4.0,485844,417581,7656,2543,0.0,0.0,13.350870330530022,rep1_FOV3.tif
17,5.0,472914,443824,7118,2729,5.0,0.0,6.627933470038733,rep1_FOV3.tif
17,6.0,506397,446474,7529,2703,0.0,0.0,12.416701201823455,rep1_FOV3.tif
17,7.0,472038,465026,7189,2836,4.0,0.0,1.6108430967149092,rep1_FOV3.tif
17,8.0,504246,444466,7840,2697,2.0,0.0,11.623566012055221,rep1_FOV3.tif
17,9.0,481497,428877,7367,2619,0.0,0.0,11.082561078348778,rep1_FOV3.tif
17,10.0,506484,456209,7754,2783,0.0,0.0,10.113659223496278,rep1_FOV3.tif
17,11.0,509007,439881,7616,2662,4.0,0.0,13.95357287040775,rep1_FOV3.tif
17,12.0,528984,457637,8196,2776,1.0,0.0,13.163653136531366,rep1_FOV3.tif
17,13.0,493024,460296,7765,2795,1.0,0.0,6.585110663983904,rep1_FOV3.tif
17,14.0,512465,412470,7306,2503,2.0,0.0,20.8192796169061,rep1_FOV3.tif
18,2.0,534308,426724,7932,2583,4.0,0.0,20.112918302486445,rep1_FOV3.tif
18,3.0,539413,447349,8101,2743,1.0,0.0,17.18253079507279,rep1_FOV3.tif
18,4.0,497935,417409,7656,2555,0.0,0.0,15.786316408547343,rep1_FOV3.tif
18,5.0,466646,449021,7115,2721,6.0,0.0,4.011151570323168,rep1_FOV3.tif
18,6.0,489759,445611,7529,2706,0.0,0.0,9.153638814016173,rep1_FOV3.tif
18,7.0,474164,467014,7304,2834,1.0,0.0,1.599552572706935,rep1_FOV3.tif
18,8.0,516458,441129,7842,2697,3.0,0.0,14.641205053449951,rep1_FOV3.tif
18,9.0,476120,429620,7380,2613,1.0,0.0,9.754562617998742,rep1_FOV3.tif
18,10.0,502412,458512,7772,2786,0.0,0.0,8.804653028479743,rep1_FOV3.tif
18,11.0,524006,437205,7620,2659,5.0,0.0,17.496674057649667,rep1_FOV3.tif
18,12.0,521215,461247,8199,2776,1.0,0.0,11.058085930296883,rep1_FOV3.tif
18,13.0,529277,462393,7768,2797,4.0,0.0,13.454838060752364,rep1_FOV3.tif
18,14.0,496855,407720,7304,2517,3.0,0.0,18.62022143304784,rep1_FOV3.tif
19,2.0,528122,422581,7915,2591,2.0,0.0,19.823628850488355,rep1_FOV3.tif
19,3.0,525849,448425,8090,2729,0.0,0.0,14.442081701175153,rep1_FOV3.tif
19,4.0,492930,416317,7656,2555,2.0,0.0,15.019211919231523,rep1_FOV3.tif
19,5.0,464655,449954,7119,2727,1.0,0.0,3.3472222222222223,rep1_FOV3.tif
19,6.0,491277,445650,7529,2713,0.0,0.0,9.47404485049834,rep1_FOV3.tif
19,7.0,479478,470474,7309,2836,2.0,0.0,2.012966689023027,rep1_FOV3.tif
19,8.0,524381,439201,7842,2700,2.0,0.0,16.565538700894592,rep1_FOV3.tif
19,9.0,469957,428293,7380,2608,0.0,0.0,8.730930427493714,rep1_FOV3.tif
19,10.0,499158,461365,7781,2781,2.0,0.0,7.5586,rep1_FOV3.tif
19,11.0,534716,435832,7620,2660,1.0,0.0,19.936290322580646,rep1_FOV3.tif
19,12.0,534234,456601,8196,2777,1.0,0.0,14.326074921572246,rep1_FOV3.tif
19,13.0,528270,455806,7749,2795,2.0,0.0,14.62737182075091,rep1_FOV3.tif
19,14.0,488966,408475,7307,2510,1.0,0.0,16.779445486762558,rep1_FOV3.tif
20,2.0,527174,422245,7930,2577,1.0,0.0,19.601905473566223,rep1_FOV3.tif
20,3.0,518851,445412,8092,2736,0.0,0.0,13.711538461538462,rep1_FOV3.tif
20,4.0,494176,416837,7656,2544,1.0,0.0,15.128912363067293,rep1_FOV3.tif
20,5.0,473591,447596,7112,2720,1.0,0.0,5.918715846994536,rep1_FOV3.tif
20,6.0,490594,447762,7529,2723,0.0,0.0,8.912193091968373,rep1_FOV3.tif
20,9.0,468877,426156,7360,2610,0.0,0.0,8.993894736842105,rep1_FOV3.tif
20,10.0,514554,454521,7782,2775,5.0,0.0,11.98981426003595,rep1_FOV3.tif
20,11.0,532993,442832,7620,2656,6.0,0.0,18.1629734085415,rep1_FOV3.tif
20,12.0,529082,456617,8198,2777,0.0,0.0,13.367459878251244,rep1_FOV3.tif
20,13.0,523352,457507,7771,2788,4.0,0.0,13.213927353000201,rep1_FOV3.tif
20,14.0,475540,410665,7300,2501,0.0,0.0,13.51844134194624,rep1_FOV3.tif
0,1.0,368385,431690,7049,2627,0.0,0.0,971258.2521483492,rep1_FOV4.tif
0,2.0,1110459,440072,7772,2678,10.0,0.0,131.60325873576758,rep1_FOV4.tif
0,3.0,781487,438728,8368,2699,5.0,0.0,60.461986240959604,rep1_FOV4.tif
0,4.0,831268,448706,7638,2728,6.0,0.0,77.91486761710794,rep1_FOV4.tif
0,5.0,519092,424478,7910,2604,0.0,0.0,17.831511496419147,rep1_FOV4.tif
0,6.0,982853,448619,7916,2742,10.0,0.0,103.25357557015849,rep1_FOV4.tif
0,7.0,622366,435230,7748,2680,5.0,2.0,36.92501973164956,rep1_FOV4.tif
0,8.0,602968,422131,7503,2569,7.0,0.0,36.65119578435347,rep1_FOV4.tif
0,9.0,1299874,412243,7767,2539,17.0,0.0,169.78404743687835,rep1_FOV4.tif
0,10.0,747200,473504,7321,2892,7.0,0.0,61.79634228945586,rep1_FOV4.tif
0,11.0,1104941,433063,8367,2615,20.0,0.0,116.807719054242,rep1_FOV4.tif
1,1.0,363041,431883,6965,2626,0.0,0.0,989836.0115233925,rep1_FOV4.tif
1,2.0,991506,432998,7726,2665,7.0,0.0,110.35526575775539,rep1_FOV4.tif
1,3.0,775804,437584,8342,2683,5.0,0.0,59.76674324085528,rep1_FOV4.tif
1,4.0,733360,448411,7574,2711,3.0,0.0,58.595311536088836,rep1_FOV4.tif
1,5.0,515194,419726,7882,2560,0.0,0.0,17.93836903419767,rep1_FOV4.tif
1,6.0,904415,444771,7900,2719,9.0,0.0,88.71723605481567,rep1_FOV4.tif
1,7.0,602820,437210,7725,2660,5.0,3.0,32.6969397828233,rep1_FOV4.tif
1,8.0,632677,418743,7480,2529,15.0,0.0,43.21026055342355,rep1_FOV4.tif
1,9.0,1242307,411321,7762,2520,20.0,0.0,158.5246089278901,rep1_FOV4.tif
1,10.0,697433,471920,7292,2877,3.0,0.0,51.078822197055494,rep1_FOV4.tif
1,11.0,1065832,424678,8358,2591,14.0,0.0,111.17634818796601,rep1_FOV4.tif
2,1.0,350547,431213,6732,2625,0.0,0.0,1045747.9011443877,rep1_FOV4.tif
2,2.0,857457,435535,7664,2659,4.0,0.0,84.3000999000999,rep1_FOV4.tif
2,3.0,744696,442235,8329,2675,4.0,0.0,53.495047753802616,rep1_FOV4.tif
2,4.0,654789,449197,7546,2721,1.0,0.0,42.60974093264249,rep1_FOV4.tif
2,5.0,510263,424355,7850,2589,0.0,0.0,16.32921497814104,rep1_FOV4.tif
2,6.0,814406,448326,7811,2738,11.0,0.0,72.16242854326828,rep1_FOV4.tif
2,7.0,593721,435096,7702,2672,3.0,1.0,31.53578528827038,rep1_FOV4.tif
2,8.0,723938,415319,7472,2544,18.0,0.0,62.62560876623377,rep1_FOV4.tif
2,9.0,1404109,412963,7763,2533,28.0,0.0,189.51166347992353,rep1_FOV4.tif
2,10.0,622660,471168,7270,2876,2.0,0.0,34.47701411015021,rep1_FOV4.tif
2,11.0,1032090,430155,8291,2601,17.0,0.0,105.78822495606327,rep1_FOV4.tif
3,1.0,365684,431048,7004,2612,0.0,0.0,977892.0610200365,rep1_FOV4.tif
3,2.0,749973,437797,7655,2647,2.0,0.0,62.33546325878594,rep1_FOV4.tif
3,3.0,698627,444143,8301,2685,2.0,0.0,45.31410256410256,rep1_FOV4.tif
3,4.0,590932,440454,7528,2716,0.0,0.0,31.271404821280132,rep1_FOV4.tif
3,5.0,507655,422250,7821,2581,0.0,0.0,16.298664122137403,rep1_FOV4.tif
3,6.0,806253,445845,7861,2718,15.0,0.0,70.07738673925725,rep1_FOV4.tif
3,7.0,576201,435833,7688,2635,3.0,1.0,27.779141104294478,rep1_FOV4.tif
3,8.0,809551,419677,7498,2528,16.0,0.0,78.44547283702214,rep1_FOV4.tif
3,9.0,1477442,411774,7764,2518,23.0,0.0,203.13915364086924,rep1_FOV4.tif
3,10.0,565188,475599,7280,2876,1.0,0.0,20.342643051771116,rep1_FOV4.tif
3,11.0,966657,426169,8301,2611,9.0,0.0,94.98910369068541,rep1_FOV4.tif
4,1.0,355858,434008,6889,2626,0.0,0.0,1007480.4471029792,rep1_FOV4.tif
4,2.0,671243,435838,7639,2654,2.0,0.0,47.222668004012036,rep1_FOV4.tif
4,3.0,654744,443770,8324,2673,1.0,0.0,37.33392319943373,rep1_FOV4.tif
4,4.0,552681,449125,7561,2723,0.0,0.0,21.40471269119471,rep1_FOV4.tif
4,5.0,508797,427028,7873,2573,5.0,0.0,15.42811320754717,rep1_FOV4.tif
4,6.0,782375,447850,7874,2721,11.0,0.0,64.9184940811178,rep1_FOV4.tif
4,7.0,574169,436869,7695,2662,2.0,1.0,27.27995231472283,rep1_FOV4.tif
4,8.0,816334,418408,7501,2528,16.0,0.0,80.01729338427509,rep1_FOV4.tif
4,9.0,1474758,414658,7767,2526,23.0,0.0,202.27055905361573,rep1_FOV4.tif
4,10.0,522785,470258,7278,2865,3.0,0.0,11.902787219578517,rep1_FOV4.tif
4,11.0,878643,426425,8264,2606,6.0,0.0,79.92541534110994,rep1_FOV4.tif
5,2.0,596606,435898,7572,2655,0.0,0.0,32.68415700630466,rep1_FOV4.tif
5,3.0,624663,443450,8323,2688,1.0,0.0,32.15847382431233,rep1_FOV4.tif
5,4.0,510912,449955,7530,2718,0.0,0.0,12.667705735660848,rep1_FOV4.tif
5,5.0,546777,426353,7864,2590,3.0,0.0,22.83352294273796,rep1_FOV4.tif
5,6.0,723228,451115,7876,2733,2.0,0.0,52.90939140579428,rep1_FOV4.tif
5,7.0,559887,438850,7693,2666,1.0,1.0,24.0773821364631,rep1_FOV4.tif
5,8.0,750435,420890,7483,2547,5.0,0.0,66.76357374392221,rep1_FOV4.tif
5,9.0,1239764,410162,7762,2536,4.0,0.0,158.7451205510907,rep1_FOV4.tif
5,10.0,502185,474695,7216,2884,2.0,0.0,6.345798707294552,rep1_FOV4.tif
5,11.0,747243,427810,8167,2603,1.0,0.0,57.41067577282531,rep1_FOV4.tif
6,2.0,554692,435672,7677,2666,0.0,0.0,23.751746158451407,rep1_FOV4.tif
6,3.0,594238,443124,8342,2682,2.0,0.0,26.698586572438163,rep1_FOV4.tif
6,4.0,502865,447098,7548,2719,0.0,0.0,11.548353696417477,rep1_FOV4.tif
6,5.0,551303,425592,7868,2597,3.0,0.0,23.8495541642952,rep1_FOV4.tif
6,6.0,644192,449844,7867,2730,2.0,0.0,37.83297644539615,rep1_FOV4.tif
6,7.0,539990,437805,7692,2668,1.0,1.0,20.33937101910828,rep1_FOV4.tif
6,8.0,649257,416006,7500,2563,2.0,0.0,47.24549321450274,rep1_FOV4.tif
6,9.0,959276,418132,7758,2530,2.0,0.0,103.5087987758225,rep1_FOV4.tif
6,10.0,501857,471430,7249,2873,2.0,0.0,6.953153564899451,rep1_FOV4.tif
6,11.0,668201,428533,8229,2608,1.0,0.0,42.63796477495108,rep1_FOV4.tif
7,2.0,530264,439005,7656,2673,0.0,0.0,18.314067830624122,rep1_FOV4.tif
7,3.0,575006,442107,8327,2689,4.0,0.0,23.5720113515431,rep1_FOV4.tif
7,4.0,486294,451632,7522,2719,0.0,0.0,7.216739537788882,rep1_FOV4.tif
7,5.0,543332,423646,7878,2582,1.0,0.0,22.599320241691842,rep1_FOV4.tif
7,6.0,614501,448477,7873,2732,4.0,0.0,32.29410620501848,rep1_FOV4.tif
7,7.0,519140,437798,7722,2664,1.0,1.0,16.081850533807827,rep1_FOV4.tif
7,8.0,579878,420076,7501,2553,3.0,0.0,32.2962813257882,rep1_FOV4.tif
7,9.0,766527,412691,7737,2518,1.0,0.0,67.79766238743055,rep1_FOV4.tif
7,10.0,488536,470979,7259,2877,1.0,0.0,4.006617982656321,rep1_FOV4.tif
7,11.0,628074,430359,8267,2605,1.0,0.0,34.91963970328506,rep1_FOV4.tif
8,2.0,510338,436987,7665,2674,0.0,0.0,14.696653977158887,rep1_FOV4.tif
8,3.0,571943,444158,8338,2688,2.0,0.0,22.616814159292037,rep1_FOV4.tif
8,4.0,492743,448112,7582,2715,0.0,0.0,9.170125333881241,rep1_FOV4.tif
8,5.0,535756,424946,7886,2588,5.0,0.0,20.91543978859947,rep1_FOV4.tif
8,6.0,571666,444540,7882,2737,3.0,0.0,24.708649173955298,rep1_FOV4.tif
8,7.0,515143,441489,7737,2655,1.0,1.0,14.493112947658402,rep1_FOV4.tif
8,8.0,541114,420359,7501,2564,2.0,0.0,24.459185740328135,rep1_FOV4.tif
8,9.0,652589,417627,7742,2533,1.0,0.0,45.10693031291995,rep1_FOV4.tif
8,10.0,479616,471505,7300,2881,1.0,0.0,1.8354831409821226,rep1_FOV4.tif
8,11.0,591299,432439,8353,2614,2.0,0.0,27.680780623802058,rep1_FOV4.tif
9,2.0,503350,433715,7704,2672,0.0,0.0,13.838434022257552,rep1_FOV4.tif
9,3.0,551576,443828,8358,2688,1.0,0.0,19.003174603174603,rep1_FOV4.tif
9,4.0,489494,450593,7629,2719,4.0,0.0,7.922810590631364,rep1_FOV4.tif
9,5.0,540453,429125,7910,2592,5.0,0.0,20.934185784129372,rep1_FOV4.tif
9,6.0,577945,444418,7915,2728,3.0,0.0,25.742625795257375,rep1_FOV4.tif
9,7.0,499598,436493,7745,2649,1.0,1.0,12.383241758241759,rep1_FOV4.tif
9,8.0,529110,424449,7502,2561,1.0,0.0,21.182149362477233,rep1_FOV4.tif
9,9.0,587267,416301,7741,2525,1.0,0.0,32.777223926380366,rep1_FOV4.tif
9,10.0,481191,471302,7287,2882,3.0,0.0,2.2449489216799092,rep1_FOV4.tif
9,11.0,575621,425063,8366,2609,2.0,0.0,26.15216258467952,rep1_FOV4.tif
10,2.0,492734,437566,7672,2651,0.0,0.0,10.987452698665605,rep1_FOV4.tif
10,3.0,544809,443967,8363,2690,1.0,0.0,17.775780010576415,rep1_FOV4.tif
10,4.0,490955,448563,7636,2715,3.0,0.0,8.614509246088193,rep1_FOV4.tif
10,5.0,534868,429552,7903,2579,4.0,0.0,19.78136739293764,rep1_FOV4.tif
10,6.0,546093,449015,7911,2735,4.0,0.0,18.755409582689335,rep1_FOV4.tif
10,7.0,509871,435631,7747,2644,5.0,3.0,14.548304918675289,rep1_FOV4.tif
10,8.0,503774,418504,7503,2530,1.0,0.0,17.1465915946109,rep1_FOV4.tif
10,9.0,558778,411835,7756,2515,3.0,0.0,28.037206639954206,rep1_FOV4.tif
10,10.0,476805,478891,7321,2876,0.0,0.0,966246.3914510686,rep1_FOV4.tif
10,11.0,581985,426110,8364,2591,4.0,0.0,27.000692880651307,rep1_FOV4.tif
11,2.0,495164,440578,7705,2674,2.0,0.0,10.849930431325781,rep1_FOV4.tif
11,3.0,544286,442032,8360,2673,1.0,0.0,17.9803059609636,rep1_FOV4.tif
11,4.0,496447,446794,7627,2720,1.0,0.0,10.118809863460363,rep1_FOV4.tif
11,5.0,539943,424074,7905,2598,2.0,0.0,21.833239118145844,rep1_FOV4.tif
11,6.0,554834,444159,7915,2734,2.0,0.0,21.361706234317698,rep1_FOV4.tif
11,7.0,515196,440488,7744,2670,5.0,5.0,14.723689396925502,rep1_FOV4.tif
11,8.0,500318,416010,7500,2553,3.0,0.0,17.042247826965838,rep1_FOV4.tif
11,9.0,544323,411314,7730,2524,1.0,0.0,25.549174029965425,rep1_FOV4.tif
11,10.0,463905,474278,7321,2878,0.0,0.0,966679.4785055143,rep1_FOV4.tif
11,11.0,562495,424251,8333,2596,2.0,0.0,24.09691476381384,rep1_FOV4.tif
12,2.0,501720,435244,7728,2663,1.0,0.0,13.124580454096742,rep1_FOV4.tif
12,3.0,536711,442343,8366,2672,1.0,0.0,16.57323498419389,rep1_FOV4.tif
12,4.0,499290,446253,7638,2710,3.0,0.0,10.762378246753247,rep1_FOV4.tif
12,5.0,542523,423063,7910,2561,3.0,0.0,22.3331463825014,rep1_FOV4.tif
12,6.0,551235,444690,7916,2712,1.0,0.0,20.47367409684858,rep1_FOV4.tif
12,7.0,526418,436147,7748,2656,8.0,5.0,17.728004713275727,rep1_FOV4.tif
12,8.0,490847,424239,7503,2536,2.0,0.0,13.410106704248037,rep1_FOV4.tif
12,9.0,516806,414212,7709,2539,1.0,0.0,19.844100580270794,rep1_FOV4.tif
12,10.0,475499,473129,7321,2868,0.0,0.0,0.5322254659779924,rep1_FOV4.tif
12,11.0,567749,429826,8367,2603,3.0,0.0,23.928348369188065,rep1_FOV4.tif
13,2.0,486300,439698,7704,2674,1.0,0.0,9.264811133200796,rep1_FOV4.tif
13,3.0,526235,443162,8343,2687,5.0,0.0,14.687588401697312,rep1_FOV4.tif
13,4.0,503484,448625,7627,2718,3.0,0.0,11.175188429415359,rep1_FOV4.tif
13,5.0,534208,424598,7896,2602,2.0,0.0,20.704571212693615,rep1_FOV4.tif
13,6.0,522830,448149,7916,2741,2.0,0.0,14.431111111111111,rep1_FOV4.tif
13,7.0,558552,437732,7748,2654,11.0,6.0,23.718099725166862,rep1_FOV4.tif
13,8.0,490444,417828,7503,2558,2.0,0.0,14.684732052578362,rep1_FOV4.tif
13,9.0,510025,412900,7714,2535,2.0,0.0,18.753620390036687,rep1_FOV4.tif
13,10.0,470632,478893,7312,2887,0.0,0.0,970612.211299435,rep1_FOV4.tif
13,11.0,556778,430674,8336,2605,4.0,0.0,22.00383877159309,rep1_FOV4.tif
14,2.0,497341,431160,7731,2655,2.0,0.0,13.03802206461781,rep1_FOV4.tif
14,3.0,553965,442791,8348,2679,8.0,0.0,19.61086611395308,rep1_FOV4.tif
14,4.0,492384,446158,7634,2728,2.0,0.0,9.422339991846718,rep1_FOV4.tif
14,5.0,546370,420977,7907,2572,6.0,0.0,23.503842549203373,rep1_FOV4.tif
14,6.0,523655,447012,7916,2726,1.0,0.0,14.767437379576108,rep1_FOV4.tif
14,7.0,576927,440978,7748,2661,4.0,3.0,26.724788677019855,rep1_FOV4.tif
14,8.0,484205,420753,7503,2549,2.0,0.0,12.808235769075495,rep1_FOV4.tif
14,9.0,514960,415914,7732,2534,4.0,0.0,19.054636398614853,rep1_FOV4.tif
14,10.0,473835,474839,7320,2877,1.0,0.0,966681.5872158451,rep1_FOV4.tif
14,11.0,553270,424529,8367,2607,3.0,0.0,22.350868055555555,rep1_FOV4.tif
15,2.0,502817,435909,7715,2663,1.0,0.0,13.243863816310371,rep1_FOV4.tif
15,3.0,555066,440396,8356,2675,3.0,0.0,20.184826615032566,rep1_FOV4.tif
15,4.0,484266,448514,7633,2721,1.0,0.0,7.278501628664495,rep1_FOV4.tif
15,5.0,552466,426573,7907,2586,2.0,0.0,23.659650441646306,rep1_FOV4.tif
15,6.0,511226,446150,7904,2702,2.0,0.0,12.509803921568627,rep1_FOV4.tif
15,7.0,558175,436187,7748,2655,3.0,3.0,23.95209110543884,rep1_FOV4.tif
15,8.0,480608,422541,7503,2550,3.0,0.0,11.723601857460125,rep1_FOV4.tif
15,9.0,507189,413027,7695,2520,1.0,0.0,18.195555555555554,rep1_FOV4.tif
15,10.0,477666,477981,7321,2876,2.0,0.0,966246.7898762655,rep1_FOV4.tif
15,11.0,552981,429974,8365,2605,9.0,0.0,21.355381944444446,rep1_FOV4.tif
16,2.0,490400,436745,7642,2652,1.0,0.0,10.75250501002004,rep1_FOV4.tif
16,3.0,576403,439932,8334,2666,3.0,0.0,24.07745236414961,rep1_FOV4.tif
16,4.0,484644,448516,7573,2711,0.0,0.0,7.430686960098725,rep1_FOV4.tif
16,5.0,532902,424424,7900,2575,3.0,0.0,20.371455399061034,rep1_FOV4.tif
16,6.0,520991,448463,7912,2724,1.0,0.0,13.979953739398612,rep1_FOV4.tif
16,7.0,531635,434354,7748,2642,4.0,4.0,19.05229142185664,rep1_FOV4.tif
16,8.0,480950,414759,7495,2528,2.0,0.0,13.32615260720757,rep1_FOV4.tif
16,9.0,492573,408529,7613,2508,2.0,0.0,16.46307541625857,rep1_FOV4.tif
16,10.0,475874,476612,7320,2878,2.0,0.0,966899.2701485817,rep1_FOV4.tif
16,11.0,586165,424763,8355,2590,5.0,0.0,27.996877710320902,rep1_FOV4.tif
17,2.0,487430,439951,7718,2670,1.0,0.0,9.405507131537242,rep1_FOV4.tif
17,3.0,565376,439590,8348,2675,3.0,0.0,22.172748105059053,rep1_FOV4.tif
17,4.0,485737,451044,7606,2706,1.0,0.0,7.080204081632653,rep1_FOV4.tif
17,5.0,523514,422496,7900,2592,0.0,0.0,19.031273549359458,rep1_FOV4.tif
17,6.0,502128,446945,7907,2725,0.0,0.0,10.648977228869162,rep1_FOV4.tif
17,7.0,538190,431705,7748,2667,7.0,5.0,20.95748868333005,rep1_FOV4.tif
17,8.0,480580,417779,7503,2548,1.0,0.0,12.674268415741675,rep1_FOV4.tif
17,9.0,489342,415115,7682,2524,1.0,0.0,14.390655292749127,rep1_FOV4.tif
17,10.0,476179,474844,7319,2877,2.0,0.0,0.3005402971634399,rep1_FOV4.tif
17,11.0,594759,430045,8364,2601,2.0,0.0,28.58129446468853,rep1_FOV4.tif
18,2.0,492780,437304,7682,2655,1.0,0.0,11.035607718321065,rep1_FOV4.tif
18,3.0,565630,439715,8357,2671,6.0,0.0,22.144741470277875,rep1_FOV4.tif
18,4.0,489834,442487,7593,2712,3.0,0.0,9.700266338864987,rep1_FOV4.tif
18,5.0,517110,424769,7897,2570,0.0,0.0,17.334522245166134,rep1_FOV4.tif
18,6.0,504430,448762,7913,2716,0.0,0.0,10.711564364056187,rep1_FOV4.tif
18,7.0,558858,433643,7742,2651,6.0,4.0,24.59536436849342,rep1_FOV4.tif
18,8.0,481636,420368,7503,2534,2.0,0.0,12.330046286979272,rep1_FOV4.tif
18,9.0,488510,415733,7687,2529,0.0,0.0,14.109538580845289,rep1_FOV4.tif
18,10.0,469171,475590,7321,2874,0.0,0.0,965810.8560827525,rep1_FOV4.tif
18,11.0,579371,428287,8367,2600,5.0,0.0,26.198023235651117,rep1_FOV4.tif
19,2.0,491620,436792,7686,2664,1.0,0.0,10.917562724014337,rep1_FOV4.tif
19,3.0,559292,441085,8359,2667,2.0,0.0,20.767217146872802,rep1_FOV4.tif
19,4.0,495382,450659,7637,2723,3.0,0.0,9.101139601139602,rep1_FOV4.tif
19,5.0,518204,422231,7905,2587,0.0,0.0,18.046822113576532,rep1_FOV4.tif
19,6.0,506800,443824,7914,2731,1.0,0.0,12.150491993054215,rep1_FOV4.tif
19,7.0,558028,439537,7748,2655,3.0,3.0,23.265462399371685,rep1_FOV4.tif
19,8.0,481498,418042,7503,2542,3.0,0.0,12.790969562588188,rep1_FOV4.tif
19,9.0,498926,416651,7716,2522,0.0,0.0,15.840392760877936,rep1_FOV4.tif
19,10.0,467421,473324,7317,2870,1.0,0.0,965810.9721160333,rep1_FOV4.tif
19,11.0,555000,423134,8355,2602,4.0,0.0,22.921258473839735,rep1_FOV4.tif
20,2.0,492045,431855,7722,2652,1.0,0.0,11.871794871794872,rep1_FOV4.tif
20,3.0,561078,441073,8353,2685,1.0,0.0,21.172371206774876,rep1_FOV4.tif
20,4.0,498662,441440,7638,2696,4.0,0.0,11.578713071630919,rep1_FOV4.tif
20,5.0,508787,425218,7907,2595,0.0,0.0,15.732115963855422,rep1_FOV4.tif
20,6.0,509113,447002,7907,2722,1.0,0.0,11.978977820636452,rep1_FOV4.tif
20,7.0,534369,437911,7748,2650,1.0,1.0,18.920753236563357,rep1_FOV4.tif
20,8.0,492967,415976,7503,2533,0.0,0.0,15.491146881287726,rep1_FOV4.tif
20,9.0,495452,414021,7740,2518,2.0,0.0,15.593833780160859,rep1_FOV4.tif
20,10.0,475620,475090,7319,2879,1.0,0.0,0.11936936936936937,rep1_FOV4.tif
20,11.0,547593,427484,8364,2601,3.0,0.0,20.841402047544683,rep1_FOV4.tif
0,1.0,456513,449173,7807,2740,1.0,0.0,1.4485889086244326,rep1_FOV5.tif
0,2.0,999704,410300,8081,2510,16.0,0.0,105.7985998922994,rep1_FOV5.tif
0,3.0,509845,406178,7791,2488,0.0,0.0,19.548745992834245,rep1_FOV5.tif
0,4.0,1155091,455930,7445,2780,22.0,0.0,149.8737406216506,rep1_FOV5.tif
0,5.0,420884,465131,7948,2832,0.0,0.0,839508.0236512901,rep1_FOV5.tif
0,6.0,491761,438184,7276,2650,0.0,0.0,11.581712062256809,rep1_FOV5.tif
0,7.0,1294366,446597,7845,2732,14.0,0.0,165.8065714844514,rep1_FOV5.tif
0,8.0,873326,427980,7794,2560,17.0,0.0,85.08712265953382,rep1_FOV5.tif
